PID,UNIT,BEEP,OCCASION,Happy,PA,NA
327,20,3,60,73,23,NA
327,21,1,61,84,34,NA
327,21,2,62,73,23,NA
327,21,3,63,84,34,NA
327,22,1,64,80,30,NA
327,22,2,65,76,26,NA
327,22,3,66,85,35,NA
327,23,1,67,83,33,NA
327,23,2,68,79,29,NA
327,23,3,69,76,26,NA
327,24,1,70,80,30,NA
327,24,2,71,80,30,NA
327,24,3,72,82,32,NA
327,25,1,73,NA,NA,NA
327,25,2,74,80,30,NA
327,25,3,75,84,34,NA
327,26,1,76,89,39,NA
327,26,2,77,85,35,NA
327,26,3,78,28,NA,22
327,27,1,79,79,29,NA
327,27,2,80,89,39,NA
327,27,3,81,86,36,NA
327,28,1,82,79,29,NA
327,28,2,83,82,32,NA
327,28,3,84,80,30,NA
327,29,1,85,84,34,NA
327,29,2,86,78,28,NA
327,29,3,87,87,37,NA
328,1,1,1,69,19,NA
328,1,2,2,87,37,NA
328,1,3,3,76,26,NA
328,2,1,4,74,24,NA
328,2,2,5,75,25,NA
328,2,3,6,80,30,NA
328,3,1,7,72,22,NA
328,3,2,8,74,24,NA
328,3,3,9,75,25,NA
328,4,1,10,81,31,NA
328,4,2,11,73,23,NA
328,4,3,12,38,NA,12
328,5,1,13,60,10,NA
328,5,2,14,73,23,NA
328,5,3,15,76,26,NA
328,6,1,16,24,NA,26
328,6,2,17,NA,NA,NA
328,6,3,18,70,20,NA
328,7,1,19,76,26,NA
328,7,2,20,56,6,NA
328,7,3,21,74,24,NA
328,8,1,22,71,21,NA
328,8,2,23,61,11,NA
328,8,3,24,79,29,NA
328,9,1,25,64,14,NA
328,9,2,26,77,27,NA
328,9,3,27,79,29,NA
328,10,1,28,60,10,NA
328,10,2,29,75,25,NA
328,10,3,30,88,38,NA
328,11,1,31,64,14,NA
328,11,2,32,61,11,NA
328,11,3,33,69,19,NA
328,12,1,34,52,2,NA
328,12,2,35,NA,NA,NA
328,12,3,36,71,21,NA
328,13,1,37,NA,NA,NA
328,13,2,38,72,22,NA
328,13,3,39,68,18,NA
328,14,1,40,68,18,NA
328,14,2,41,73,23,NA
328,14,3,42,78,28,NA
328,15,1,43,65,15,NA
328,15,2,44,70,20,NA
328,15,3,45,69,19,NA
328,16,1,46,71,21,NA
328,16,2,47,70,20,NA
328,16,3,48,69,19,NA
328,17,1,49,76,26,NA
328,17,2,50,68,18,NA
328,17,3,51,71,21,NA
328,18,1,52,72,22,NA
328,18,2,53,78,28,NA
328,18,3,54,NA,NA,NA
328,19,1,55,NA,NA,NA
328,19,2,56,74,24,NA
328,19,3,57,45,NA,5
328,20,1,58,77,27,NA
328,20,2,59,75,25,NA
328,20,3,60,64,14,NA
328,21,1,61,73,23,NA
328,21,2,62,50,NA,NA
328,21,3,63,74,24,NA
328,22,1,64,49,NA,1
328,22,2,65,70,20,NA
328,22,3,66,49,NA,1
328,23,1,67,82,32,NA
328,23,2,68,66,16,NA
328,23,3,69,66,16,NA
328,24,1,70,76,26,NA
328,24,2,71,66,16,NA
328,24,3,72,69,19,NA
328,25,1,73,60,10,NA
328,25,2,74,69,19,NA
328,25,3,75,70,20,NA
328,26,1,76,70,20,NA
328,26,2,77,66,16,NA
328,26,3,78,71,21,NA
328,27,1,79,69,19,NA
328,27,2,80,69,19,NA
328,27,3,81,73,23,NA
328,28,1,82,70,20,NA
328,28,2,83,75,25,NA
328,28,3,84,85,35,NA
328,29,1,85,85,35,NA
328,29,2,86,81,31,NA
328,29,3,87,76,26,NA
329,1,1,1,63,13,NA
329,1,2,2,79,29,NA
329,1,3,3,76,26,NA
329,2,1,4,62,12,NA
329,2,2,5,68,18,NA
329,2,3,6,28,NA,22
329,3,1,7,34,NA,16
329,3,2,8,35,NA,15
329,3,3,9,25,NA,25
329,4,1,10,31,NA,19
329,4,2,11,NA,NA,NA
329,4,3,12,NA,NA,NA
329,5,1,13,66,16,NA
329,5,2,14,24,NA,26
329,5,3,15,19,NA,31
329,6,1,16,75,25,NA
329,6,2,17,26,NA,24
329,6,3,18,72,22,NA
329,7,1,19,29,NA,21
329,7,2,20,NA,NA,NA
329,7,3,21,32,NA,18
329,8,1,22,36,NA,14
329,8,2,23,36,NA,14
329,8,3,24,66,16,NA
329,9,1,25,NA,NA,NA
329,9,2,26,74,24,NA
329,9,3,27,63,13,NA
329,10,1,28,68,18,NA
329,10,2,29,62,12,NA
329,10,3,30,65,15,NA
329,11,1,31,69,19,NA
329,11,2,32,69,19,NA
329,11,3,33,34,NA,16
329,12,1,34,38,NA,12
329,12,2,35,74,24,NA
329,12,3,36,64,14,NA
329,13,1,37,73,23,NA
329,13,2,38,63,13,NA
329,13,3,39,59,9,NA
329,14,1,40,71,21,NA
329,14,2,41,34,NA,16
329,14,3,42,36,NA,14
329,15,1,43,66,16,NA
329,15,2,44,71,21,NA
329,15,3,45,91,41,NA
329,16,1,46,64,14,NA
329,16,2,47,38,NA,12
329,16,3,48,70,20,NA
329,17,1,49,59,9,NA
329,17,2,50,NA,NA,NA
329,17,3,51,65,15,NA
329,18,1,52,61,11,NA
329,18,2,53,81,31,NA
329,18,3,54,28,NA,22
329,19,1,55,86,36,NA
329,19,2,56,37,NA,13
329,19,3,57,63,13,NA
329,20,1,58,72,22,NA
329,20,2,59,65,15,NA
329,20,3,60,63,13,NA
329,21,1,61,35,NA,15
329,21,2,62,65,15,NA
329,21,3,63,NA,NA,NA
329,22,1,64,64,14,NA
329,22,2,65,62,12,NA
329,22,3,66,42,NA,8
329,23,1,67,62,12,NA
329,23,2,68,NA,NA,NA
329,23,3,69,NA,NA,NA
329,24,1,70,NA,NA,NA
329,24,2,71,NA,NA,NA
329,24,3,72,NA,NA,NA
329,25,1,73,NA,NA,NA
329,25,2,74,NA,NA,NA
329,25,3,75,NA,NA,NA
329,26,1,76,NA,NA,NA
329,26,2,77,NA,NA,NA
329,26,3,78,NA,NA,NA
329,27,1,79,NA,NA,NA
329,27,2,80,NA,NA,NA
329,27,3,81,NA,NA,NA
329,28,1,82,NA,NA,NA
329,28,2,83,NA,NA,NA
329,28,3,84,NA,NA,NA
329,29,1,85,NA,NA,NA
329,29,2,86,28,NA,22
329,29,3,87,NA,NA,NA
330,1,1,1,NA,NA,NA
330,1,2,2,100,50,NA
330,1,3,3,100,50,NA
330,2,1,4,NA,NA,NA
330,2,2,5,NA,NA,NA
330,2,3,6,0,NA,50
330,3,1,7,NA,NA,NA
330,3,2,8,100,50,NA
330,3,3,9,48,NA,2
330,4,1,10,NA,NA,NA
330,4,2,11,NA,NA,NA
330,4,3,12,100,50,NA
330,5,1,13,NA,NA,NA
330,5,2,14,100,50,NA
330,5,3,15,33,NA,17
330,6,1,16,NA,NA,NA
330,6,2,17,NA,NA,NA
330,6,3,18,5,NA,45
330,7,1,19,NA,NA,NA
330,7,2,20,NA,NA,NA
330,7,3,21,59,9,NA
330,8,1,22,NA,NA,NA
330,8,2,23,0,NA,50
330,8,3,24,100,50,NA
330,9,1,25,NA,NA,NA
330,9,2,26,0,NA,50
330,9,3,27,22,NA,28
330,10,1,28,NA,NA,NA
330,10,2,29,NA,NA,NA
330,10,3,30,100,50,NA
330,11,1,31,NA,NA,NA
330,11,2,32,NA,NA,NA
330,11,3,33,100,50,NA
330,12,1,34,NA,NA,NA
330,12,2,35,NA,NA,NA
330,12,3,36,100,50,NA
330,13,1,37,NA,NA,NA
330,13,2,38,NA,NA,NA
330,13,3,39,0,NA,50
330,14,1,40,NA,NA,NA
330,14,2,41,NA,NA,NA
330,14,3,42,100,50,NA
330,15,1,43,NA,NA,NA
330,15,2,44,61,11,NA
330,15,3,45,0,NA,50
330,16,1,46,100,50,NA
330,16,2,47,NA,NA,NA
330,16,3,48,NA,NA,NA
330,17,1,49,NA,NA,NA
330,17,2,50,100,50,NA
330,17,3,51,100,50,NA
330,18,1,52,NA,NA,NA
330,18,2,53,100,50,NA
330,18,3,54,56,6,NA
330,19,1,55,NA,NA,NA
330,19,2,56,NA,NA,NA
330,19,3,57,100,50,NA
330,20,1,58,NA,NA,NA
330,20,2,59,NA,NA,NA
330,20,3,60,100,50,NA
330,21,1,61,NA,NA,NA
330,21,2,62,100,50,NA
330,21,3,63,42,NA,8
330,22,1,64,NA,NA,NA
330,22,2,65,NA,NA,NA
330,22,3,66,25,NA,25
330,23,1,67,NA,NA,NA
330,23,2,68,NA,NA,NA
330,23,3,69,100,50,NA
330,24,1,70,NA,NA,NA
330,24,2,71,NA,NA,NA
330,24,3,72,0,NA,50
330,25,1,73,100,50,NA
330,25,2,74,NA,NA,NA
330,25,3,75,69,19,NA
330,26,1,76,0,NA,50
330,26,2,77,NA,NA,NA
330,26,3,78,NA,NA,NA
330,27,1,79,NA,NA,NA
330,27,2,80,NA,NA,NA
330,27,3,81,100,50,NA
330,28,1,82,NA,NA,NA
330,28,2,83,NA,NA,NA
330,28,3,84,7,NA,43
330,29,1,85,100,50,NA
330,29,2,86,NA,NA,NA
330,29,3,87,100,50,NA
331,1,1,1,56,6,NA
331,1,2,2,56,6,NA
331,1,3,3,64,14,NA
331,2,1,4,NA,NA,NA
331,2,2,5,NA,NA,NA
331,2,3,6,NA,NA,NA
331,3,1,7,44,NA,6
331,3,2,8,57,7,NA
331,3,3,9,39,NA,11
331,4,1,10,56,6,NA
331,4,2,11,45,NA,5
331,4,3,12,56,6,NA
331,5,1,13,32,NA,18
331,5,2,14,59,9,NA
331,5,3,15,41,NA,9
331,6,1,16,54,4,NA
331,6,2,17,56,6,NA
331,6,3,18,59,9,NA
331,7,1,19,55,5,NA
331,7,2,20,56,6,NA
331,7,3,21,66,16,NA
331,8,1,22,44,NA,6
331,8,2,23,56,6,NA
331,8,3,24,56,6,NA
331,9,1,25,47,NA,3
331,9,2,26,49,NA,1
331,9,3,27,54,4,NA
331,10,1,28,48,NA,2
331,10,2,29,54,4,NA
331,10,3,30,61,11,NA
331,11,1,31,48,NA,2
331,11,2,32,57,7,NA
331,11,3,33,NA,NA,NA
331,12,1,34,56,6,NA
331,12,2,35,53,3,NA
331,12,3,36,NA,NA,NA
331,13,1,37,47,NA,3
331,13,2,38,NA,NA,NA
331,13,3,39,NA,NA,NA
331,14,1,40,53,3,NA
331,14,2,41,54,4,NA
331,14,3,42,71,21,NA
331,15,1,43,45,NA,5
331,15,2,44,NA,NA,NA
331,15,3,45,73,23,NA
331,16,1,46,56,6,NA
331,16,2,47,63,13,NA
331,16,3,48,56,6,NA
331,17,1,49,NA,NA,NA
331,17,2,50,NA,NA,NA
331,17,3,51,NA,NA,NA
331,18,1,52,49,NA,1
331,18,2,53,NA,NA,NA
331,18,3,54,NA,NA,NA
331,19,1,55,NA,NA,NA
331,19,2,56,55,5,NA
331,19,3,57,56,6,NA
331,20,1,58,NA,NA,NA
331,20,2,59,61,11,NA
331,20,3,60,62,12,NA
331,21,1,61,51,1,NA
331,21,2,62,NA,NA,NA
331,21,3,63,NA,NA,NA
331,22,1,64,57,7,NA
331,22,2,65,60,10,NA
331,22,3,66,64,14,NA
331,23,1,67,63,13,NA
331,23,2,68,60,10,NA
331,23,3,69,62,12,NA
331,24,1,70,49,NA,1
331,24,2,71,NA,NA,NA
331,24,3,72,44,NA,6
331,25,1,73,NA,NA,NA
331,25,2,74,56,6,NA
331,25,3,75,64,14,NA
331,26,1,76,63,13,NA
331,26,2,77,75,25,NA
331,26,3,78,73,23,NA
331,27,1,79,66,16,NA
331,27,2,80,59,9,NA
331,27,3,81,61,11,NA
331,28,1,82,NA,NA,NA
331,28,2,83,64,14,NA
331,28,3,84,61,11,NA
331,29,1,85,62,12,NA
331,29,2,86,69,19,NA
331,29,3,87,63,13,NA
332,1,1,1,61,11,NA
332,1,2,2,61,11,NA
332,1,3,3,65,15,NA
332,2,1,4,NA,NA,NA
332,2,2,5,NA,NA,NA
332,2,3,6,61,11,NA
332,3,1,7,56,6,NA
332,3,2,8,53,3,NA
332,3,3,9,52,2,NA
332,4,1,10,62,12,NA
332,4,2,11,72,22,NA
332,4,3,12,81,31,NA
332,5,1,13,60,10,NA
332,5,2,14,69,19,NA
332,5,3,15,69,19,NA
332,6,1,16,NA,NA,NA
332,6,2,17,60,10,NA
332,6,3,18,55,5,NA
332,7,1,19,77,27,NA
332,7,2,20,70,20,NA
332,7,3,21,79,29,NA
332,8,1,22,74,24,NA
332,8,2,23,74,24,NA
332,8,3,24,74,24,NA
332,9,1,25,61,11,NA
332,9,2,26,72,22,NA
332,9,3,27,64,14,NA
332,10,1,28,68,18,NA
332,10,2,29,68,18,NA
332,10,3,30,56,6,NA
332,11,1,31,76,26,NA
332,11,2,32,73,23,NA
332,11,3,33,75,25,NA
332,12,1,34,NA,NA,NA
332,12,2,35,87,37,NA
332,12,3,36,69,19,NA
332,13,1,37,68,18,NA
332,13,2,38,69,19,NA
332,13,3,39,65,15,NA
332,14,1,40,67,17,NA
332,14,2,41,78,28,NA
332,14,3,42,70,20,NA
332,15,1,43,72,22,NA
332,15,2,44,79,29,NA
332,15,3,45,65,15,NA
332,16,1,46,72,22,NA
332,16,2,47,76,26,NA
332,16,3,48,59,9,NA
332,17,1,49,68,18,NA
332,17,2,50,81,31,NA
332,17,3,51,74,24,NA
332,18,1,52,75,25,NA
332,18,2,53,88,38,NA
332,18,3,54,81,31,NA
332,19,1,55,NA,NA,NA
332,19,2,56,85,35,NA
332,19,3,57,99,49,NA
332,20,1,58,75,25,NA
332,20,2,59,81,31,NA
332,20,3,60,85,35,NA
332,21,1,61,78,28,NA
332,21,2,62,79,29,NA
332,21,3,63,30,NA,20
332,22,1,64,74,24,NA
332,22,2,65,73,23,NA
332,22,3,66,76,26,NA
332,23,1,67,80,30,NA
332,23,2,68,39,NA,11
332,23,3,69,76,26,NA
332,24,1,70,75,25,NA
332,24,2,71,71,21,NA
332,24,3,72,72,22,NA
332,25,1,73,86,36,NA
332,25,2,74,83,33,NA
332,25,3,75,78,28,NA
332,26,1,76,NA,NA,NA
332,26,2,77,71,21,NA
332,26,3,78,69,19,NA
332,27,1,79,79,29,NA
332,27,2,80,84,34,NA
332,27,3,81,69,19,NA
332,28,1,82,84,34,NA
332,28,2,83,86,36,NA
332,28,3,84,72,22,NA
332,29,1,85,72,22,NA
332,29,2,86,83,33,NA
332,29,3,87,86,36,NA
333,1,1,1,NA,NA,NA
333,1,2,2,NA,NA,NA
333,1,3,3,NA,NA,NA
333,2,1,4,71,21,NA
333,2,2,5,NA,NA,NA
333,2,3,6,63,13,NA
333,3,1,7,57,7,NA
333,3,2,8,NA,NA,NA
333,3,3,9,NA,NA,NA
333,4,1,10,NA,NA,NA
333,4,2,11,NA,NA,NA
333,4,3,12,NA,NA,NA
333,5,1,13,NA,NA,NA
333,5,2,14,NA,NA,NA
333,5,3,15,NA,NA,NA
333,6,1,16,NA,NA,NA
333,6,2,17,NA,NA,NA
333,6,3,18,NA,NA,NA
333,7,1,19,NA,NA,NA
333,7,2,20,NA,NA,NA
333,7,3,21,NA,NA,NA
333,8,1,22,NA,NA,NA
333,8,2,23,NA,NA,NA
333,8,3,24,NA,NA,NA
333,9,1,25,NA,NA,NA
333,9,2,26,56,6,NA
333,9,3,27,NA,NA,NA
333,10,1,28,NA,NA,NA
333,10,2,29,NA,NA,NA
333,10,3,30,NA,NA,NA
333,11,1,31,NA,NA,NA
333,11,2,32,NA,NA,NA
333,11,3,33,NA,NA,NA
333,12,1,34,NA,NA,NA
333,12,2,35,NA,NA,NA
333,12,3,36,NA,NA,NA
333,13,1,37,NA,NA,NA
333,13,2,38,NA,NA,NA
333,13,3,39,NA,NA,NA
333,14,1,40,NA,NA,NA
333,14,2,41,NA,NA,NA
333,14,3,42,NA,NA,NA
333,15,1,43,NA,NA,NA
333,15,2,44,NA,NA,NA
333,15,3,45,NA,NA,NA
333,16,1,46,NA,NA,NA
333,16,2,47,61,11,NA
333,16,3,48,NA,NA,NA
333,17,1,49,NA,NA,NA
333,17,2,50,NA,NA,NA
333,17,3,51,NA,NA,NA
333,18,1,52,NA,NA,NA
333,18,2,53,NA,NA,NA
333,18,3,54,NA,NA,NA
333,19,1,55,NA,NA,NA
333,19,2,56,NA,NA,NA
333,19,3,57,NA,NA,NA
333,20,1,58,NA,NA,NA
333,20,2,59,NA,NA,NA
333,20,3,60,NA,NA,NA
333,21,1,61,NA,NA,NA
333,21,2,62,NA,NA,NA
333,21,3,63,NA,NA,NA
333,22,1,64,NA,NA,NA
333,22,2,65,NA,NA,NA
333,22,3,66,NA,NA,NA
333,23,1,67,NA,NA,NA
333,23,2,68,NA,NA,NA
333,23,3,69,NA,NA,NA
333,24,1,70,NA,NA,NA
333,24,2,71,NA,NA,NA
333,24,3,72,NA,NA,NA
333,25,1,73,NA,NA,NA
333,25,2,74,NA,NA,NA
333,25,3,75,NA,NA,NA
333,26,1,76,NA,NA,NA
333,26,2,77,NA,NA,NA
333,26,3,78,NA,NA,NA
333,27,1,79,NA,NA,NA
333,27,2,80,NA,NA,NA
333,27,3,81,NA,NA,NA
333,28,1,82,NA,NA,NA
333,28,2,83,NA,NA,NA
333,28,3,84,NA,NA,NA
333,29,1,85,NA,NA,NA
333,29,2,86,NA,NA,NA
333,29,3,87,55,5,NA
334,1,1,1,59,9,NA
334,1,2,2,NA,NA,NA
334,1,3,3,NA,NA,NA
334,2,1,4,NA,NA,NA
334,2,2,5,83,33,NA
334,2,3,6,NA,NA,NA
334,3,1,7,NA,NA,NA
334,3,2,8,NA,NA,NA
334,3,3,9,NA,NA,NA
334,4,1,10,NA,NA,NA
334,4,2,11,NA,NA,NA
334,4,3,12,NA,NA,NA
334,5,1,13,NA,NA,NA
334,5,2,14,NA,NA,NA
334,5,3,15,NA,NA,NA
334,6,1,16,NA,NA,NA
334,6,2,17,NA,NA,NA
334,6,3,18,NA,NA,NA
334,7,1,19,NA,NA,NA
334,7,2,20,NA,NA,NA
334,7,3,21,NA,NA,NA
334,8,1,22,NA,NA,NA
334,8,2,23,NA,NA,NA
334,8,3,24,NA,NA,NA
334,9,1,25,NA,NA,NA
334,9,2,26,NA,NA,NA
334,9,3,27,NA,NA,NA
334,10,1,28,NA,NA,NA
334,10,2,29,NA,NA,NA
334,10,3,30,NA,NA,NA
334,11,1,31,NA,NA,NA
334,11,2,32,NA,NA,NA
334,11,3,33,NA,NA,NA
334,12,1,34,NA,NA,NA
334,12,2,35,NA,NA,NA
334,12,3,36,NA,NA,NA
334,13,1,37,NA,NA,NA
334,13,2,38,NA,NA,NA
334,13,3,39,NA,NA,NA
334,14,1,40,NA,NA,NA
334,14,2,41,NA,NA,NA
334,14,3,42,NA,NA,NA
334,15,1,43,NA,NA,NA
334,15,2,44,NA,NA,NA
334,15,3,45,NA,NA,NA
334,16,1,46,NA,NA,NA
334,16,2,47,NA,NA,NA
334,16,3,48,NA,NA,NA
334,17,1,49,NA,NA,NA
334,17,2,50,NA,NA,NA
334,17,3,51,NA,NA,NA
334,18,1,52,NA,NA,NA
334,18,2,53,NA,NA,NA
334,18,3,54,NA,NA,NA
334,19,1,55,NA,NA,NA
334,19,2,56,NA,NA,NA
334,19,3,57,NA,NA,NA
334,20,1,58,NA,NA,NA
334,20,2,59,NA,NA,NA
334,20,3,60,NA,NA,NA
334,21,1,61,59,9,NA
334,21,2,62,NA,NA,NA
334,21,3,63,NA,NA,NA
334,22,1,64,NA,NA,NA
334,22,2,65,NA,NA,NA
334,22,3,66,NA,NA,NA
334,23,1,67,NA,NA,NA
334,23,2,68,NA,NA,NA
334,23,3,69,NA,NA,NA
334,24,1,70,NA,NA,NA
334,24,2,71,NA,NA,NA
334,24,3,72,NA,NA,NA
334,25,1,73,NA,NA,NA
334,25,2,74,NA,NA,NA
334,25,3,75,NA,NA,NA
334,26,1,76,NA,NA,NA
334,26,2,77,NA,NA,NA
334,26,3,78,NA,NA,NA
334,27,1,79,NA,NA,NA
334,27,2,80,NA,NA,NA
334,27,3,81,NA,NA,NA
334,28,1,82,NA,NA,NA
334,28,2,83,NA,NA,NA
334,28,3,84,NA,NA,NA
334,29,1,85,NA,NA,NA
334,29,2,86,NA,NA,NA
334,29,3,87,NA,NA,NA
335,1,1,1,NA,NA,NA
335,1,2,2,NA,NA,NA
335,1,3,3,74,24,NA
335,2,1,4,77,27,NA
335,2,2,5,32,NA,18
335,2,3,6,88,38,NA
335,3,1,7,29,NA,21
335,3,2,8,NA,NA,NA
335,3,3,9,27,NA,23
335,4,1,10,80,30,NA
335,4,2,11,51,1,NA
335,4,3,12,NA,NA,NA
335,5,1,13,75,25,NA
335,5,2,14,33,NA,17
335,5,3,15,12,NA,38
335,6,1,16,92,42,NA
335,6,2,17,75,25,NA
335,6,3,18,20,NA,30
335,7,1,19,81,31,NA
335,7,2,20,76,26,NA
335,7,3,21,74,24,NA
335,8,1,22,81,31,NA
335,8,2,23,43,NA,7
335,8,3,24,73,23,NA
335,9,1,25,83,33,NA
335,9,2,26,NA,NA,NA
335,9,3,27,72,22,NA
335,10,1,28,82,32,NA
335,10,2,29,74,24,NA
335,10,3,30,77,27,NA
335,11,1,31,85,35,NA
335,11,2,32,66,16,NA
335,11,3,33,NA,NA,NA
335,12,1,34,87,37,NA
335,12,2,35,68,18,NA
335,12,3,36,78,28,NA
335,13,1,37,85,35,NA
335,13,2,38,NA,NA,NA
335,13,3,39,75,25,NA
335,14,1,40,85,35,NA
335,14,2,41,77,27,NA
335,14,3,42,78,28,NA
335,15,1,43,80,30,NA
335,15,2,44,78,28,NA
335,15,3,45,77,27,NA
335,16,1,46,NA,NA,NA
335,16,2,47,78,28,NA
335,16,3,48,70,20,NA
335,17,1,49,69,19,NA
335,17,2,50,68,18,NA
335,17,3,51,79,29,NA
335,18,1,52,78,28,NA
335,18,2,53,77,27,NA
335,18,3,54,44,NA,6
335,19,1,55,81,31,NA
335,19,2,56,52,2,NA
335,19,3,57,NA,NA,NA
335,20,1,58,86,36,NA
335,20,2,59,78,28,NA
335,20,3,60,27,NA,23
335,21,1,61,77,27,NA
335,21,2,62,NA,NA,NA
335,21,3,63,73,23,NA
335,22,1,64,NA,NA,NA
335,22,2,65,72,22,NA
335,22,3,66,73,23,NA
335,23,1,67,NA,NA,NA
335,23,2,68,77,27,NA
335,23,3,69,NA,NA,NA
335,24,1,70,NA,NA,NA
335,24,2,71,NA,NA,NA
335,24,3,72,NA,NA,NA
335,25,1,73,NA,NA,NA
335,25,2,74,NA,NA,NA
335,25,3,75,NA,NA,NA
335,26,1,76,NA,NA,NA
335,26,2,77,NA,NA,NA
335,26,3,78,NA,NA,NA
335,27,1,79,NA,NA,NA
335,27,2,80,NA,NA,NA
335,27,3,81,NA,NA,NA
335,28,1,82,NA,NA,NA
335,28,2,83,NA,NA,NA
335,28,3,84,NA,NA,NA
335,29,1,85,NA,NA,NA
335,29,2,86,NA,NA,NA
335,29,3,87,NA,NA,NA
336,1,1,1,60,10,NA
336,1,2,2,49,NA,1
336,1,3,3,40,NA,10
336,2,1,4,72,22,NA
336,2,2,5,53,3,NA
336,2,3,6,55,5,NA
336,3,1,7,51,1,NA
336,3,2,8,64,14,NA
336,3,3,9,59,9,NA
336,4,1,10,64,14,NA
336,4,2,11,53,3,NA
336,4,3,12,60,10,NA
336,5,1,13,55,5,NA
336,5,2,14,61,11,NA
336,5,3,15,55,5,NA
336,6,1,16,49,NA,1
336,6,2,17,48,NA,2
336,6,3,18,60,10,NA
336,7,1,19,60,10,NA
336,7,2,20,45,NA,5
336,7,3,21,57,7,NA
336,8,1,22,59,9,NA
336,8,2,23,59,9,NA
336,8,3,24,61,11,NA
336,9,1,25,63,13,NA
336,9,2,26,49,NA,1
336,9,3,27,54,4,NA
336,10,1,28,46,NA,4
336,10,2,29,46,NA,4
336,10,3,30,48,NA,2
336,11,1,31,69,19,NA
336,11,2,32,47,NA,3
336,11,3,33,82,32,NA
336,12,1,34,65,15,NA
336,12,2,35,60,10,NA
336,12,3,36,56,6,NA
336,13,1,37,66,16,NA
336,13,2,38,52,2,NA
336,13,3,39,55,5,NA
336,14,1,40,60,10,NA
336,14,2,41,48,NA,2
336,14,3,42,80,30,NA
336,15,1,43,96,46,NA
336,15,2,44,48,NA,2
336,15,3,45,69,19,NA
336,16,1,46,72,22,NA
336,16,2,47,65,15,NA
336,16,3,48,NA,NA,NA
336,17,1,49,61,11,NA
336,17,2,50,47,NA,3
336,17,3,51,68,18,NA
336,18,1,52,96,46,NA
336,18,2,53,48,NA,2
336,18,3,54,62,12,NA
336,19,1,55,0,NA,50
336,19,2,56,46,NA,4
336,19,3,57,49,NA,1
336,20,1,58,74,24,NA
336,20,2,59,64,14,NA
336,20,3,60,56,6,NA
336,21,1,61,37,NA,13
336,21,2,62,44,NA,6
336,21,3,63,67,17,NA
336,22,1,64,73,23,NA
336,22,2,65,72,22,NA
336,22,3,66,67,17,NA
336,23,1,67,71,21,NA
336,23,2,68,60,10,NA
336,23,3,69,99,49,NA
336,24,1,70,NA,NA,NA
336,24,2,71,71,21,NA
336,24,3,72,77,27,NA
336,25,1,73,97,47,NA
336,25,2,74,48,NA,2
336,25,3,75,100,50,NA
336,26,1,76,100,50,NA
336,26,2,77,98,48,NA
336,26,3,78,84,34,NA
336,27,1,79,76,26,NA
336,27,2,80,62,12,NA
336,27,3,81,76,26,NA
336,28,1,82,98,48,NA
336,28,2,83,81,31,NA
336,28,3,84,74,24,NA
336,29,1,85,75,25,NA
336,29,2,86,52,2,NA
336,29,3,87,82,32,NA
337,1,1,1,100,50,NA
337,1,2,2,93,43,NA
337,1,3,3,100,50,NA
337,2,1,4,100,50,NA
337,2,2,5,91,41,NA
337,2,3,6,NA,NA,NA
337,3,1,7,86,36,NA
337,3,2,8,100,50,NA
337,3,3,9,100,50,NA
337,4,1,10,80,30,NA
337,4,2,11,94,44,NA
337,4,3,12,80,30,NA
337,5,1,13,90,40,NA
337,5,2,14,88,38,NA
337,5,3,15,90,40,NA
337,6,1,16,79,29,NA
337,6,2,17,100,50,NA
337,6,3,18,87,37,NA
337,7,1,19,88,38,NA
337,7,2,20,79,29,NA
337,7,3,21,6,NA,44
337,8,1,22,14,NA,36
337,8,2,23,18,NA,32
337,8,3,24,11,NA,39
337,9,1,25,20,NA,30
337,9,2,26,NA,NA,NA
337,9,3,27,19,NA,31
337,10,1,28,33,NA,17
337,10,2,29,32,NA,18
337,10,3,30,64,14,NA
337,11,1,31,39,NA,11
337,11,2,32,76,26,NA
337,11,3,33,60,10,NA
337,12,1,34,NA,NA,NA
337,12,2,35,NA,NA,NA
337,12,3,36,82,32,NA
337,13,1,37,NA,NA,NA
337,13,2,38,NA,NA,NA
337,13,3,39,NA,NA,NA
337,14,1,40,NA,NA,NA
337,14,2,41,NA,NA,NA
337,14,3,42,NA,NA,NA
337,15,1,43,74,24,NA
337,15,2,44,78,28,NA
337,15,3,45,NA,NA,NA
337,16,1,46,72,22,NA
337,16,2,47,79,29,NA
337,16,3,48,67,17,NA
337,17,1,49,71,21,NA
337,17,2,50,75,25,NA
337,17,3,51,72,22,NA
337,18,1,52,69,19,NA
337,18,2,53,84,34,NA
337,18,3,54,69,19,NA
337,19,1,55,NA,NA,NA
337,19,2,56,NA,NA,NA
337,19,3,57,NA,NA,NA
337,20,1,58,NA,NA,NA
337,20,2,59,83,33,NA
337,20,3,60,79,29,NA
337,21,1,61,73,23,NA
337,21,2,62,77,27,NA
337,21,3,63,84,34,NA
337,22,1,64,69,19,NA
337,22,2,65,73,23,NA
337,22,3,66,69,19,NA
337,23,1,67,81,31,NA
337,23,2,68,NA,NA,NA
337,23,3,69,74,24,NA
337,24,1,70,73,23,NA
337,24,2,71,71,21,NA
337,24,3,72,69,19,NA
337,25,1,73,74,24,NA
337,25,2,74,81,31,NA
337,25,3,75,NA,NA,NA
337,26,1,76,NA,NA,NA
337,26,2,77,42,NA,8
